link_id,from_node_id,to_node_id,dir_flag,geometry,length
7171,9760,10337,1,"LINESTRING (-82.5054617 27.9544306, -82.5053412 27.9545814, -82.5051838 27.95472)",42.35396492
7172,9147,10338,1,"LINESTRING (-81.669733 30.3651914, -81.669775 30.3651253, -81.6698281 30.3650711, -81.6698587 30.3650529, -81.6699158 30.3650189, -81.6700265 30.3649809)",37.92587935
7173,928,9147,1,"LINESTRING (-81.6690031 30.3686627, -81.6690407 30.3681119, -81.6690553 30.3678292, -81.6690782 30.367679, -81.66911 30.3675143, -81.669733 30.3651914)",393.3499867
7174,7672,1630,1,"LINESTRING (-84.2500717 30.5068918, -84.2500269 30.5066931, -84.2500055 30.5065985, -84.2499406 30.5064246)",53.53622094
7175,10340,10339,1,"LINESTRING (-80.0962478 26.3943671, -80.0959858 26.3943005, -80.0958859 26.3942723, -80.0958133 26.3942396, -80.095737 26.3941966, -80.0956478 26.3941266, -80.0955731 26.3940408, -80.0955164 26.3939476, -80.0954819 26.3938464, -80.0954688 26.3937398, -80.0954772 26.3936293, -80.0955017 26.3935257, -80.0955459 26.3934272, -80.0956063 26.3933338, -80.0956777 26.3932392)",174.6310408
7176,5462,10341,1,"LINESTRING (-80.1933324 26.2129252, -80.1938943 26.2123711, -80.1944347 26.2118044, -80.194829 26.2113893, -80.195289 26.2108912, -80.1960883 26.2100273, -80.1968614 26.2091814, -80.1970908 26.2089053, -80.1972772 26.2086719, -80.199435 26.2059369, -80.1997529 26.2055152, -80.1999493 26.2052474, -80.2001559 26.2049767, -80.2005099 26.2045279, -80.2007252 26.2042692, -80.2009625 26.2039088)",1260.41743
7177,10342,10345,1,"LINESTRING (-80.1986231 26.2063511, -80.1969803 26.2083861, -80.1956659 26.2099124, -80.1947613 26.2109393, -80.1945145 26.2111938)",676.9246862
7178,10344,5462,1,"LINESTRING (-80.1924931 26.2139185, -80.1933324 26.2129252)",138.598442
7179,4717,4722,1,"LINESTRING (-80.1669696 26.0727995, -80.167417 26.0745448, -80.1676831 26.075547, -80.1679921 26.0766649)",441.7902742
7180,9252,677,1,"LINESTRING (-81.5884913 30.2510481, -81.5881086 30.2511256, -81.587745 30.2512055, -81.5872488 30.2512789, -81.586984 30.2513048)",147.7458733
7181,3524,2475,1,"LINESTRING (-82.6606266 27.8536162, -82.65866 27.8545393)",218.8977936
7182,2475,10346,1,"LINESTRING (-82.65866 27.8545393, -82.656189 27.8556991)",275.0362415
7183,10348,2432,1,"LINESTRING (-82.6514948 27.8586061, -82.6508752 27.8590063, -82.6503666 27.8593193, -82.649226 27.8599453, -82.6480528 27.8606118, -82.6470548 27.8612427, -82.646888 27.8613483)",546.2031119
7184,10349,1951,1,"LINESTRING (-80.2696544 25.7839769, -80.2697101 25.7838555, -80.269752 25.7837799, -80.2697885 25.783734, -80.2698491 25.7836828, -80.2699232 25.7836458)",47.08199876
7185,2332,8502,1,"LINESTRING (-80.1198147 26.3508401, -80.1197238 26.3507151, -80.1195555 26.3506333)",35.66753666
7186,8504,2323,1,"LINESTRING (-80.1171573 26.3506378, -80.1172721 26.350831)",24.3384329
7187,1452,7041,1,"LINESTRING (-82.3269592 27.9404935, -82.3270101 27.9405995, -82.3270414 27.9406535, -82.3270765 27.9407007, -82.3271239 27.9407501, -82.3271736 27.9407899, -82.3273532 27.9409138)",62.00409547
7188,2299,10353,1,"LINESTRING (-80.1738236 26.6300797, -80.1738605 26.6303942, -80.1739583 26.6312695, -80.1739818 26.6325009)",269.9211681
7189,10085,5507,1,"LINESTRING (-80.1753782 26.6325893, -80.1752806 26.6322525, -80.1752162 26.6320008, -80.1751254 26.6312995, -80.1750825 26.6310386, -80.1750395 26.6306857)",214.6937978
7190,2282,2281,1,"LINESTRING (-80.1751223 26.6391936, -80.1752923 26.6383624, -80.1753506 26.637989, -80.1753808 26.6376917, -80.1753815 26.6374688, -80.1753627 26.6371936, -80.1753314 26.636954)",251.3404329
7191,6162,8486,1,"LINESTRING (-81.7375888 26.2122299, -81.7376432 26.2119616, -81.7376587 26.2118586, -81.7376577 26.2117895, -81.7376367 26.2117186, -81.7376171 26.2116692, -81.7375727 26.2116147, -81.7375207 26.2115661)",78.54964213
7192,8486,488,1,"LINESTRING (-81.7375207 26.2115661, -81.7374474 26.2115334, -81.7373451 26.2115115)",18.65861245
7193,8487,7032,1,"LINESTRING (-81.734589 26.2112297, -81.7345443 26.2113285, -81.734506 26.2114002, -81.7344613 26.2114503, -81.734392 26.2115005, -81.7342572 26.2115439)",51.00640624
7194,5652,11291,1,"LINESTRING (-80.3235244 26.1612803, -80.3237944 26.1612993)",27.02969892
7195,5799,8561,1,"LINESTRING (-80.323122 25.8408489, -80.3231107 25.8406151)",26.02195804
7196,5804,5797,1,"LINESTRING (-80.3212763 25.8408525, -80.3212678 25.8409228, -80.3212592 25.8410618, -80.3212764 25.8412163)",40.60882361
7197,8561,5800,1,"LINESTRING (-80.3231107 25.8406151, -80.3231301 25.8405095, -80.323124 25.8403913, -80.3230789 25.8402275)",43.82364582
7198,10797,4140,1,"LINESTRING (-80.2992634 25.7843078, -80.2966283 25.7844474, -80.2952464 25.7845015, -80.2944482 25.7844861, -80.2937173 25.7844428, -80.2934265 25.7844281)",585.2232986
7199,9914,10146,1,"LINESTRING (-80.3159765 25.7807741, -80.3161258 25.780778, -80.3161995 25.7807876, -80.316278 25.7808003, -80.3174498 25.7811217)",153.0481906
7200,10357,10361,1,"LINESTRING (-80.4380127 25.477077, -80.4379735 25.4772196, -80.4379413 25.4773164, -80.4379121 25.4774216, -80.4379451 25.4774775)",46.67862674
7201,10361,10355,1,"LINESTRING (-80.4379451 25.4774775, -80.4379601 25.4775017, -80.4380902 25.4775487)",17.15007811
7202,2299,2297,1,"LINESTRING (-80.1738236 26.6300797, -80.1738098 26.630399, -80.173898 26.6381892, -80.1739152 26.6385267)",939.3733114
7203,5505,8698,1,"LINESTRING (-80.172019 26.617967, -80.1720176 26.6176814, -80.1720178 26.6175351)",48.02540593
7204,8703,8694,1,"LINESTRING (-80.1754565 26.6173348, -80.1755241 26.617221, -80.1755592 26.6168901)",51.28720254
7205,8695,8703,1,"LINESTRING (-80.1753979 26.6169586, -80.1754084 26.6172132, -80.1754565 26.6173348)",42.67135159
7206,8698,10363,1,"LINESTRING (-80.1720178 26.6175351, -80.1719645 26.6175826, -80.1719345 26.6176248, -80.1718994 26.6176892)",21.00719933
7207,10362,10363,1,"LINESTRING (-80.1715498 26.617534, -80.1717311 26.6175865, -80.1717796 26.6176037, -80.1718238 26.6176324, -80.1718994 26.6176892)",39.37924542
7208,2060,2061,1,"LINESTRING (-80.4116096 25.5130246, -80.4117202 25.5130026, -80.4124668 25.5129966, -80.4125522 25.5129406, -80.4125982 25.5127659)",116.8512528
7209,2318,2315,1,"LINESTRING (-80.1702911 26.527501, -80.1703136 26.5278789, -80.1703119 26.5280135)",57.04793655
7210,5434,5435,1,"LINESTRING (-80.2136666 26.0086116, -80.2137726 26.0082811, -80.2140031 26.0076655, -80.2141781 26.00724, -80.2144061 26.0067277, -80.2146032 26.0063191, -80.2147824 26.0059811)",313.4176213
7211,6956,5432,1,"LINESTRING (-80.2128417 26.0099014, -80.2128255 26.0095064, -80.2127911 26.0090975)",89.54920091
7212,5431,6957,1,"LINESTRING (-80.2126334 26.0089786, -80.2126856 26.0094234, -80.2126933 26.0095355, -80.2127051 26.0099047)",103.292617
7213,10366,10364,1,"LINESTRING (-80.3724242 25.5953686, -80.3725628 25.5952816, -80.3725993 25.595246, -80.3726247 25.5952087, -80.3726634 25.5951312)",36.6443806
7214,8794,11426,1,"LINESTRING (-80.387028 25.6862004, -80.3871315 25.6862651, -80.3872767 25.6863047)",27.82408273
7215,10957,10367,1,"LINESTRING (-80.385488 25.7321174, -80.3856372 25.7322119, -80.3856946 25.7322436, -80.3857589 25.7322949, -80.3858167 25.7323464, -80.3859233 25.732505)",62.37677722
7216,3632,1403,1,"LINESTRING (-82.153713 28.0279273, -82.1544448 28.0280138)",72.47006773
7217,1361,1360,1,"LINESTRING (-82.1515655 28.0268185, -82.150258 28.026909, -82.148881 28.027102, -82.1470877 28.0274645, -82.146238 28.0277297)",534.6214605
7218,1288,1287,1,"LINESTRING (-82.1546649 28.027634, -82.155339 28.027628, -82.155884 28.027593, -82.1584406 28.0274576, -82.160117 28.0273688, -82.160311 28.0273509, -82.1605049 28.0273269, -82.1608877 28.0272656)",612.5893703
7219,6941,6942,1,"LINESTRING (-80.3823227 25.8406914, -80.3824473 25.8406867, -80.3827276 25.8406976, -80.383555 25.8407029)",123.3634613
7220,1945,4054,1,"LINESTRING (-80.3867073 25.8095709, -80.3866987 25.8090764, -80.3866639 25.8078613, -80.3866579 25.8076537, -80.3866269 25.8067606, -80.3865786 25.8058929, -80.386467 25.8049579, -80.3863897 25.8041388, -80.386364 25.8037447, -80.3862696 25.8029024)",743.2100348
7221,10370,10369,1,"LINESTRING (-80.2470222 25.974571, -80.2471021 25.9743524, -80.2471223 25.9743008, -80.2471444 25.9742662, -80.2471733 25.9742357, -80.2472511 25.9741778, -80.2473864 25.9741333)",65.05802921
7222,1301,10371,1,"LINESTRING (-82.0971342 28.0369196, -82.099497 28.037032, -82.1002585 28.0371014, -82.1007064 28.0371718, -82.1010296 28.0372452, -82.1018025 28.0374617, -82.1018772 28.0374956)",472.6033151
7223,201,227,1,"LINESTRING (-80.8044403 28.3738024, -80.8039339 28.3730245, -80.8037622 28.3728055, -80.8022068 28.3711145)",371.1624327
7224,224,4787,1,"LINESTRING (-80.8042749 28.3752774, -80.8050073 28.3763428, -80.8065847 28.3780906)",386.6166052
7225,11677,10374,1,"LINESTRING (-81.6865555 26.1587278, -81.6865321 26.1587545, -81.6865107 26.1587884, -81.6864949 26.1588239, -81.6864805 26.1588667, -81.6864707 26.1589108, -81.6864613 26.1589773)",29.78615068
7226,7870,11680,1,"LINESTRING (-81.6864985 26.1615053, -81.6865125 26.1615885, -81.6865261 26.1616544, -81.6865434 26.1617209, -81.6865693 26.1617937, -81.6866001 26.1618618, -81.6866358 26.161923, -81.6866743 26.1619708)",55.31229561
7227,7020,10375,1,"LINESTRING (-81.6857226 26.1619127, -81.6857931 26.1619698, -81.6858342 26.1620008, -81.6858811 26.1620337, -81.6859351 26.1620665, -81.6859916 26.1620966, -81.686044 26.1621194, -81.6860999 26.1621379, -81.6861681 26.1621582, -81.686208 26.1621747, -81.6862504 26.1621939, -81.6862878 26.1622143, -81.6863281 26.1622477, -81.6863611 26.1622793, -81.6863973 26.1623204, -81.686429 26.1623711, -81.6865131 26.1625023)",105.6737639
7228,10376,8949,1,"LINESTRING (-82.5237663 27.9508029, -82.5238188 27.9508078, -82.5238712 27.9508167, -82.5239403 27.9508384, -82.5239954 27.9508669, -82.5240307 27.9508927, -82.524066 27.95092, -82.5241047 27.9509646)",39.25900986
7229,6928,9549,1,"LINESTRING (-82.444987 29.6888712, -82.445032 29.6889179)",6.772065205
7230,9549,9550,1,"LINESTRING (-82.445032 29.6889179, -82.4450894 29.688962, -82.4452015 29.689003)",19.15124698
7231,596,9687,1,"LINESTRING (-81.7634152 30.2488801, -81.7633745 30.2484579, -81.7633692 30.2484034)",53.19046597
7232,911,910,1,"LINESTRING (-81.7623672 30.2473719, -81.7623756 30.2482123, -81.7623761 30.2482666)",99.48977526
7233,7017,9140,1,"LINESTRING (-81.6729749 30.3834752, -81.6731958 30.3833628, -81.6732381 30.3833248, -81.6732584 30.3832752, -81.6732673 30.3832313, -81.6732694 30.3831887)",46.00466279
7234,9140,9139,1,"LINESTRING (-81.6732694 30.3831887, -81.673263 30.3831404, -81.67324 30.3830795)",12.52779499
7235,10109,4724,1,"LINESTRING (-80.1746366 26.0868372, -80.1742765 26.0868747, -80.1740334 26.0869325, -80.1735611 26.0870448, -80.1726355 26.0872648)",205.7286263
7236,4725,6763,1,"LINESTRING (-80.1679574 26.0884718, -80.1679867 26.0885419, -80.1680282 26.0886073, -80.1680666 26.0886404, -80.1681239 26.0886631)",28.2656828
7237,4826,7495,1,"LINESTRING (-80.7643198 28.3992165, -80.7639282 28.3989947, -80.7638102 28.398957, -80.763646 28.3989381)",74.03452925
7238,10924,11545,1,"LINESTRING (-81.5593368 28.3485362, -81.5606627 28.3486831, -81.5610605 28.3487265, -81.5613332 28.3488248, -81.5615082 28.3489465, -81.5616314 28.3490793, -81.5617147 28.3491838, -81.5618438 28.3493829, -81.5619527 28.3495754, -81.5622278 28.3499519, -81.5624077 28.3502326, -81.5626612 28.3506061, -81.5628399 28.350864)",470.8993904
7239,9500,10392,1,"LINESTRING (-80.1646267 25.9850854, -80.1647701 25.9851737, -80.1648435 25.9851783, -80.1649072 25.9851852, -80.1649642 25.9852093, -80.1650143 25.9852487, -80.1650614 25.9852972, -80.165127 25.9854317)",67.57984079
7240,10390,10391,1,"LINESTRING (-80.1650892 25.9844732, -80.165041 25.9846185, -80.1650084 25.9846852, -80.1649763 25.9847354, -80.1649146 25.9847815, -80.1648438 25.9848256, -80.1647225 25.9848655)",60.93882082
7241,2268,3130,1,"LINESTRING (-81.3255346 28.4513489, -81.321238 28.4513666, -81.3181945 28.4513424)",717.6217621
7242,4730,4728,1,"LINESTRING (-80.168393 26.0931438, -80.1684949 26.0940047, -80.1686272 26.0943647)",138.4210677
7243,300,7562,1,"LINESTRING (-80.1436532 26.2029739, -80.1434504 26.2031354, -80.1432861 26.2032556, -80.1431407 26.2033481, -80.143015 26.2034031, -80.1428698 26.203448, -80.1424015 26.2035739)",144.0343256
7244,289,291,1,"LINESTRING (-80.1383081 26.229917, -80.1380405 26.2295227, -80.1378002 26.2291762, -80.1375341 26.2288144, -80.1372205 26.2283806, -80.137099 26.2282089, -80.1369829 26.2280261, -80.1368648 26.2277853)",277.6544621
7245,8547,305,1,"LINESTRING (-80.1201163 26.3046283, -80.1201218 26.3045695, -80.1200494 26.3044934)",17.68271205
7246,4896,2458,1,"LINESTRING (-80.0899622 26.4386141, -80.0897543 26.4372413, -80.0897007 26.4368068, -80.0896664 26.4363457, -80.0896578 26.4358385, -80.0896664 26.435385, -80.0897007 26.4349239, -80.0897694 26.4343859, -80.0897719 26.4338221)",535.1683342
7247,4899,6950,1,"LINESTRING (-80.0899714 26.4402204, -80.0900756 26.4399922, -80.0901457 26.4398639, -80.0902104 26.4397895, -80.0902881 26.4397306, -80.0904026 26.4396688, -80.0906364 26.4395921)",102.01941
7248,4898,4895,1,"LINESTRING (-80.0883228 26.4403308, -80.08862 26.441535, -80.0889661 26.442981, -80.0890846 26.4436597, -80.0894054 26.4447837)",506.9544114
7249,4913,4909,1,"LINESTRING (-80.0730061 26.515684, -80.0730689 26.5155014, -80.073121 26.5152655, -80.0731588 26.5150756, -80.0732047 26.5149344, -80.0732762 26.5148134, -80.0733844 26.5146988, -80.0735394 26.5146138, -80.0738542 26.514584)",167.2688292
7250,4937,2289,1,"LINESTRING (-80.0737201 26.5284806, -80.0736252 26.5280712, -80.0733812 26.5268838, -80.0732953 26.5263615, -80.0731923 26.5255629, -80.0730636 26.5250714)",384.9621799
7251,2277,2276,1,"LINESTRING (-80.0695192 26.5875982, -80.0695285 26.5874207, -80.0695095 26.587338, -80.0694532 26.5872194)",43.47342303
7252,4951,4946,1,"LINESTRING (-80.0684555 26.5877483, -80.0686444 26.5893295, -80.0687559 26.5902121, -80.0688077 26.5909206, -80.0688115 26.5911945, -80.0689242 26.5917189)",444.3728788
7253,4949,8746,1,"LINESTRING (-80.0684848 26.5870269, -80.0684944 26.5871281, -80.0685107 26.5871836, -80.068559 26.5872397)",25.54668219
7254,8746,8748,1,"LINESTRING (-80.068559 26.5872397, -80.0686706 26.5873044)",13.22512682
7255,9510,2333,1,"LINESTRING (-80.0690276 26.6090546, -80.0690339 26.6088364)",24.27081587
7256,4964,9511,1,"LINESTRING (-80.0690776 26.6096684, -80.0691189 26.6093105, -80.0691572 26.6092095, -80.0692399 26.6091295, -80.069332 26.6090586)",76.0624538
7257,9509,4965,1,"LINESTRING (-80.0683725 26.6090175, -80.0683479 26.6092157, -80.0683342 26.6098397)",91.57311928
7258,4987,10157,1,"LINESTRING (-80.0680303 26.6274415, -80.067936 26.62688, -80.0678724 26.6262676, -80.0678261 26.6259225, -80.0678074 26.6254106, -80.0677846 26.6250545, -80.0677671 26.6244539, -80.0677551 26.6240666, -80.0677618 26.6236476, -80.0677699 26.6230841, -80.0677993 26.6225446, -80.0678181 26.6222364, -80.067771 26.6217251)",637.3610163
7259,10513,8774,1,"LINESTRING (-80.0665583 26.6278661, -80.0666032 26.6279003, -80.0666632 26.6279409)",13.34358243
7260,4992,2262,1,"LINESTRING (-80.0699579 26.6547929, -80.0696575 26.65365, -80.0694429 26.6528522, -80.0692026 26.6519623, -80.0687306 26.6499525, -80.0685206 26.6495297)",603.3629798
7261,10396,10395,1,"LINESTRING (-80.0683742 26.675869, -80.0683087 26.6759418, -80.0682471 26.6759742, -80.0681787 26.6759909, -80.0680485 26.6760137)",37.71680603
7262,8952,5000,1,"LINESTRING (-80.068537 26.690754, -80.0686463 26.6905723, -80.0686704 26.6904263, -80.0686818 26.6903211, -80.0686951 26.6901985)",64.79604455
7263,9895,8952,1,"LINESTRING (-80.0684873 26.6900665, -80.068451 26.6902897, -80.0684183 26.6904668, -80.0684145 26.6905646, -80.068537 26.690754)",80.24328996
7264,2311,8541,1,"LINESTRING (-80.0661514 26.6905375, -80.0661703 26.6907192)",20.29117934
7265,8541,5010,1,"LINESTRING (-80.0661703 26.6907192, -80.0661611 26.6909156, -80.0661782 26.6910613, -80.0661954 26.691184)",51.89793116
7266,5020,6821,1,"LINESTRING (-80.077748 26.7070418, -80.0777324 26.7064252, -80.0777287 26.7063593, -80.0777263 26.7063341, -80.0777043 26.7062308)",90.42196238
7267,5018,5016,1,"LINESTRING (-80.0733359 26.706252, -80.0735677 26.7063746, -80.0738166 26.7064973, -80.0739968 26.7066123, -80.0741943 26.7067734, -80.074529 26.70708, -80.0749238 26.7074251, -80.0751641 26.7075861, -80.075413 26.7077241, -80.0757993 26.7078928, -80.0761254 26.7080231, -80.0764344 26.7081611, -80.0767348 26.7083298, -80.0770009 26.7085368, -80.0772584 26.7087745, -80.0780395 26.7095719, -80.078283 26.7098316, -80.0786108 26.7101151)",685.379614
7268,5535,5538,1,"LINESTRING (-80.1578469 26.9379593, -80.1577592 26.9380684, -80.1576897 26.938151, -80.1576107 26.9382279, -80.1575196 26.9382862, -80.1573983 26.9383402, -80.1572584 26.9383845, -80.1571258 26.9384081, -80.156964 26.9384123, -80.1567883 26.9384028, -80.1565739 26.9383592, -80.1563078 26.9382521, -80.1558872 26.9380225, -80.1556297 26.9378389, -80.155398 26.9376323, -80.1552006 26.9374104, -80.1550718 26.9372267, -80.15475 26.936667)",414.4923048
7269,10409,5188,1,"LINESTRING (-80.3341693 27.1285826, -80.334298 27.1284584, -80.3344348 27.1283391, -80.334585 27.1282221, -80.334746 27.1280932, -80.3350695 27.1278962)",117.7165697
7270,5187,5188,1,"LINESTRING (-80.3340613 27.1280265, -80.334373 27.1280177, -80.3350695 27.1278962)",101.1009712
7271,5188,5185,1,"LINESTRING (-80.3350695 27.1278962, -80.3352755 27.1278045, -80.3355244 27.1277129, -80.3358163 27.1276288, -80.3362161 27.1275647, -80.3368558 27.1274938)",183.8095459
7272,1774,1770,1,"LINESTRING (-80.388261 27.1561657, -80.3875699 27.1546791, -80.3871096 27.1536963, -80.3868173 27.1531183, -80.3865115 27.1526138, -80.3860616 27.1519856, -80.385581 27.1514116, -80.3850547 27.1508798, -80.3845097 27.1503999, -80.3840184 27.150034, -80.3834645 27.1496715, -80.3713699 27.1422153, -80.3693475 27.1409668, -80.3675925 27.1398864, -80.3559515 27.1327062, -80.3550621 27.1321558, -80.354281 27.1316975, -80.3536596 27.1313497, -80.3534484 27.1312315, -80.3526588 27.1308114, -80.3517404 27.1303683, -80.3509336 27.1300017, -80.3498607 27.1295434, -80.3489767 27.1291767, -80.3480497 27.1288482, -80.3469596 27.1284739, -80.3459238 27.1281631, -80.3450812 27.1279392)",5397.18274
7273,1770,1780,1,"LINESTRING (-80.3450812 27.1279392, -80.3443847 27.1277559, -80.3432689 27.1275114, -80.3421789 27.1272823, -80.3409343 27.1270837, -80.3397756 27.1269309, -80.3388744 27.1268392, -80.3376642 27.1267399, -80.3369292 27.1266888)",820.4890372
7274,5185,5189,1,"LINESTRING (-80.3368558 27.1274938, -80.3386497 27.1275778, -80.3395853 27.1276542, -80.3407096 27.1277764, -80.3419284 27.1279444, -80.3430786 27.1281431, -80.3445205 27.128441, -80.3456621 27.1287236, -80.346692 27.1289986, -80.3477735 27.1293347, -80.3487226 27.1296541, -80.3496152 27.1299826, -80.3507225 27.1304256, -80.3515293 27.1307693, -80.3524562 27.1312047, -80.3531686 27.1315485, -80.3534101 27.1316757, -80.3540098 27.1319915, -80.3548509 27.1324575, -80.3557264 27.1329845, -80.3690966 27.1412269, -80.3819916 27.1491689, -80.3830197 27.1498381, -80.3835108 27.1502229, -80.3839856 27.1506417, -80.3845462 27.151221, -80.3849045 27.1516651, -80.3853208 27.1522243, -80.3856641 27.1528047, -80.3859195 27.1533182, -80.3861877 27.1539273, -80.3866254 27.1549965, -80.3874151 27.1568981)",6190.89651
7275,10410,5183,1,"LINESTRING (-80.3397406 27.1258245, -80.3395368 27.1259629, -80.3392846 27.1261467, -80.3390379 27.1262876, -80.3388926 27.1263699)",103.6821623
7276,5182,5183,1,"LINESTRING (-80.3398098 27.1263825, -80.3395363 27.1263469, -80.3393647 27.1263317, -80.3391501 27.1263317, -80.3388926 27.1263699)",91.49305933
